month_year,district_lgd_code,pincode,demo_age_5_17,demo_age_17_,district_label,state
Dec-25,466,413728,0,66,Ahilyanagar,Maharashtra
Dec-25,466,413736,1,49,Ahilyanagar,Maharashtra
Dec-25,466,413737,3,25,Ahilyanagar,Maharashtra
Dec-25,466,413738,0,21,Ahilyanagar,Maharashtra
Dec-25,466,413739,0,22,Ahilyanagar,Maharashtra
Dec-25,466,414001,21,251,Ahilyanagar,Maharashtra
Dec-25,466,414002,6,57,Ahilyanagar,Maharashtra
Dec-25,466,414003,8,142,Ahilyanagar,Maharashtra
Dec-25,466,414005,10,136,Ahilyanagar,Maharashtra
Dec-25,466,414006,0,21,Ahilyanagar,Maharashtra
Dec-25,466,414101,3,16,Ahilyanagar,Maharashtra
Dec-25,466,414102,3,35,Ahilyanagar,Maharashtra
Dec-25,466,414103,3,39,Ahilyanagar,Maharashtra
Dec-25,466,414105,0,22,Ahilyanagar,Maharashtra
Dec-25,466,414106,0,16,Ahilyanagar,Maharashtra
Dec-25,466,414111,11,90,Ahilyanagar,Maharashtra
Dec-25,466,414113,0,8,Ahilyanagar,Maharashtra
Dec-25,466,414201,9,42,Ahilyanagar,Maharashtra
Dec-25,466,414301,10,38,Ahilyanagar,Maharashtra
Dec-25,466,414302,9,139,Ahilyanagar,Maharashtra
Dec-25,466,414303,2,16,Ahilyanagar,Maharashtra
Dec-25,466,414304,5,53,Ahilyanagar,Maharashtra
Dec-25,466,414305,1,25,Ahilyanagar,Maharashtra
Dec-25,466,414306,1,23,Ahilyanagar,Maharashtra
Dec-25,466,414307,0,10,Ahilyanagar,Maharashtra
Dec-25,466,414401,2,24,Ahilyanagar,Maharashtra
Dec-25,466,414402,5,79,Ahilyanagar,Maharashtra
Dec-25,466,414403,1,42,Ahilyanagar,Maharashtra
Dec-25,466,414501,2,11,Ahilyanagar,Maharashtra
Dec-25,466,414502,4,24,Ahilyanagar,Maharashtra
Dec-25,466,414503,4,17,Ahilyanagar,Maharashtra
Dec-25,466,414504,0,2,Ahilyanagar,Maharashtra
Dec-25,466,414505,0,7,Ahilyanagar,Maharashtra
Dec-25,466,414601,1,50,Ahilyanagar,Maharashtra
Dec-25,466,414602,0,17,Ahilyanagar,Maharashtra
Dec-25,466,414603,6,43,Ahilyanagar,Maharashtra
Dec-25,466,414604,0,21,Ahilyanagar,Maharashtra
Dec-25,466,414605,0,1,Ahilyanagar,Maharashtra
Dec-25,466,414606,0,9,Ahilyanagar,Maharashtra
Dec-25,466,414607,0,38,Ahilyanagar,Maharashtra
Dec-25,466,414609,0,2,Ahilyanagar,Maharashtra
Dec-25,466,414701,1,27,Ahilyanagar,Maharashtra
Dec-25,466,422601,2,43,Ahilyanagar,Maharashtra
Dec-25,466,422602,2,0,Ahilyanagar,Maharashtra
Dec-25,466,422603,1,31,Ahilyanagar,Maharashtra
Dec-25,466,422604,2,42,Ahilyanagar,Maharashtra
Dec-25,466,422605,19,177,Ahilyanagar,Maharashtra
Dec-25,466,422608,5,32,Ahilyanagar,Maharashtra
Dec-25,466,422610,0,28,Ahilyanagar,Maharashtra
Dec-25,466,422611,4,33,Ahilyanagar,Maharashtra
Dec-25,466,422620,0,28,Ahilyanagar,Maharashtra
Dec-25,466,422622,0,17,Ahilyanagar,Maharashtra
Dec-25,466,423107,6,53,Ahilyanagar,Maharashtra
Dec-25,466,423109,7,92,Ahilyanagar,Maharashtra
Dec-25,466,423601,1,58,Ahilyanagar,Maharashtra
Dec-25,466,423602,0,8,Ahilyanagar,Maharashtra
Dec-25,466,423603,0,22,Ahilyanagar,Maharashtra
Dec-25,466,423604,0,4,Ahilyanagar,Maharashtra
Dec-25,466,423605,0,17,Ahilyanagar,Maharashtra
Dec-25,466,423607,0,5,Ahilyanagar,Maharashtra
Dec-25,467,444001,163,1645,Akola,Maharashtra
Dec-25,467,444002,29,458,Akola,Maharashtra
Dec-25,467,444003,11,227,Akola,Maharashtra
Dec-25,467,444004,21,282,Akola,Maharashtra
Dec-25,467,444005,13,195,Akola,Maharashtra
Dec-25,467,444006,21,216,Akola,Maharashtra
Dec-25,467,444101,74,1065,Akola,Maharashtra
Dec-25,467,444102,17,527,Akola,Maharashtra
Dec-25,467,444103,21,251,Akola,Maharashtra
Dec-25,467,444104,11,192,Akola,Maharashtra
Dec-25,467,444106,14,336,Akola,Maharashtra
Dec-25,467,444107,52,896,Akola,Maharashtra
Dec-25,467,444108,16,426,Akola,Maharashtra
Dec-25,467,444109,10,175,Akola,Maharashtra
Dec-25,467,444111,2,107,Akola,Maharashtra
Dec-25,467,444115,4,41,Akola,Maharashtra
Dec-25,467,444117,4,99,Akola,Maharashtra
Dec-25,467,444126,10,186,Akola,Maharashtra
Dec-25,467,444302,14,176,Akola,Maharashtra
Dec-25,467,444311,5,175,Akola,Maharashtra
Dec-25,467,444401,15,455,Akola,Maharashtra
Dec-25,467,444405,15,305,Akola,Maharashtra
Dec-25,467,444407,1,108,Akola,Maharashtra
Dec-25,467,444501,17,496,Akola,Maharashtra
Dec-25,467,444502,7,107,Akola,Maharashtra
Dec-25,467,444511,11,274,Akola,Maharashtra
Dec-25,468,444601,94,1011,Amravati,Maharashtra
Dec-25,468,444602,35,391,Amravati,Maharashtra
Dec-25,468,444603,10,100,Amravati,Maharashtra
Dec-25,468,444604,23,253,Amravati,Maharashtra
Dec-25,468,444605,14,194,Amravati,Maharashtra
Dec-25,468,444606,24,471,Amravati,Maharashtra
Dec-25,468,444607,19,258,Amravati,Maharashtra
Dec-25,468,444701,30,477,Amravati,Maharashtra
Dec-25,468,444702,52,1506,Amravati,Maharashtra
Dec-25,468,444704,23,358,Amravati,Maharashtra
Dec-25,468,444705,75,614,Amravati,Maharashtra
Dec-25,468,444706,30,255,Amravati,Maharashtra
Dec-25,468,444707,22,303,Amravati,Maharashtra
Dec-25,468,444708,2,129,Amravati,Maharashtra
Dec-25,468,444709,47,1179,Amravati,Maharashtra
Dec-25,468,444710,23,195,Amravati,Maharashtra
Dec-25,468,444711,15,352,Amravati,Maharashtra
Dec-25,468,444717,14,452,Amravati,Maharashtra
Dec-25,468,444719,19,795,Amravati,Maharashtra
Dec-25,468,444720,3,119,Amravati,Maharashtra
Dec-25,468,444723,7,202,Amravati,Maharashtra
Dec-25,468,444728,8,100,Amravati,Maharashtra
Dec-25,468,444801,33,379,Amravati,Maharashtra
Dec-25,468,444802,19,286,Amravati,Maharashtra
Dec-25,468,444803,89,692,Amravati,Maharashtra
Dec-25,468,444804,19,130,Amravati,Maharashtra
Dec-25,468,444805,38,312,Amravati,Maharashtra
Dec-25,468,444806,55,561,Amravati,Maharashtra
Dec-25,468,444807,23,1147,Amravati,Maharashtra
Dec-25,468,444808,12,207,Amravati,Maharashtra
Dec-25,468,444809,7,103,Amravati,Maharashtra
Dec-25,468,444810,5,51,Amravati,Maharashtra
Dec-25,468,444813,8,239,Amravati,Maharashtra
Dec-25,468,444901,10,224,Amravati,Maharashtra
Dec-25,468,444902,16,200,Amravati,Maharashtra
Dec-25,468,444903,11,274,Amravati,Maharashtra
Dec-25,468,444904,8,334,Amravati,Maharashtra
Dec-25,468,444905,45,750,Amravati,Maharashtra
Dec-25,468,444906,29,351,Amravati,Maharashtra
Dec-25,468,444907,9,78,Amravati,Maharashtra
Dec-25,468,444908,1,124,Amravati,Maharashtra
Dec-25,468,444911,0,3,Amravati,Maharashtra
Dec-25,469,423701,4,140,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,423702,2,98,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,423703,2,38,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431001,65,1016,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431002,9,70,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431003,11,50,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431004,0,4,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431005,5,71,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431006,0,44,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431007,18,340,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431008,18,152,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431009,3,72,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431010,16,69,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431101,6,82,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431102,1,37,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431103,10,171,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431104,3,47,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431105,6,122,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431107,6,102,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431109,10,72,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431110,1,53,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431111,2,84,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431113,12,80,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431115,1,47,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431116,4,87,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431117,4,49,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431118,7,43,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431120,2,35,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431133,24,222,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431136,88,704,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431147,10,37,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431148,14,38,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431150,1,60,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,469,431151,6,69,Chhatrapati Sambhajinagar,Maharashtra
Dec-25,470,413207,6,360,Beed,Maharashtra
Dec-25,470,413229,7,299,Beed,Maharashtra
Dec-25,470,413249,29,555,Beed,Maharashtra
Dec-25,470,414202,40,835,Beed,Maharashtra
Dec-25,470,414203,57,1073,Beed,Maharashtra
Dec-25,470,414204,34,722,Beed,Maharashtra
Dec-25,470,414205,39,576,Beed,Maharashtra
Dec-25,470,414208,20,485,Beed,Maharashtra
Dec-25,470,431122,362,4030,Beed,Maharashtra
Dec-25,470,431123,55,1648,Beed,Maharashtra
Dec-25,470,431124,50,792,Beed,Maharashtra
Dec-25,470,431125,29,544,Beed,Maharashtra
Dec-25,470,431126,29,484,Beed,Maharashtra
Dec-25,470,431127,79,1510,Beed,Maharashtra
Dec-25,470,431128,36,608,Beed,Maharashtra
Dec-25,470,431129,50,887,Beed,Maharashtra
Dec-25,470,431130,26,851,Beed,Maharashtra
Dec-25,470,431131,112,1627,Beed,Maharashtra
Dec-25,470,431142,12,96,Beed,Maharashtra
Dec-25,470,431143,28,623,Beed,Maharashtra
Dec-25,470,431144,0,6,Beed,Maharashtra
Dec-25,470,431515,94,1016,Beed,Maharashtra
Dec-25,470,431517,100,1570,Beed,Maharashtra
Dec-25,470,431518,6,271,Beed,Maharashtra
Dec-25,470,431519,26,382,Beed,Maharashtra
Dec-25,470,431520,3,18,Beed,Maharashtra
Dec-25,470,431523,17,348,Beed,Maharashtra
Dec-25,470,431530,34,478,Beed,Maharashtra
Dec-25,471,441203,55,643,Bhandara,Maharashtra
Dec-25,471,441802,45,692,Bhandara,Maharashtra
Dec-25,471,441803,2,503,Bhandara,Maharashtra
Dec-25,471,441804,34,417,Bhandara,Maharashtra
Dec-25,471,441805,4,283,Bhandara,Maharashtra
Dec-25,471,441809,11,250,Bhandara,Maharashtra
Dec-25,471,441903,3,129,Bhandara,Maharashtra
Dec-25,471,441904,43,484,Bhandara,Maharashtra
Dec-25,471,441905,21,354,Bhandara,Maharashtra
Dec-25,471,441906,27,358,Bhandara,Maharashtra
Dec-25,471,441907,14,214,Bhandara,Maharashtra
Dec-25,471,441908,4,156,Bhandara,Maharashtra
Dec-25,471,441909,6,169,Bhandara,Maharashtra
Dec-25,471,441910,16,351,Bhandara,Maharashtra
Dec-25,471,441912,23,679,Bhandara,Maharashtra
Dec-25,471,441913,5,135,Bhandara,Maharashtra
Dec-25,471,441914,11,208,Bhandara,Maharashtra
Dec-25,471,441915,17,320,Bhandara,Maharashtra
Dec-25,471,441924,12,186,Bhandara,Maharashtra
Dec-25,471,472115,0,6,Bhandara,Maharashtra
Dec-25,472,443001,112,1653,Buldhana,Maharashtra
Dec-25,472,443101,39,583,Buldhana,Maharashtra
Dec-25,472,443102,10,412,Buldhana,Maharashtra
Dec-25,472,443103,41,733,Buldhana,Maharashtra
Dec-25,472,443104,10,233,Buldhana,Maharashtra
Dec-25,472,443106,55,680,Buldhana,Maharashtra
Dec-25,472,443112,8,196,Buldhana,Maharashtra
Dec-25,472,443201,53,1336,Buldhana,Maharashtra
Dec-25,472,443202,28,716,Buldhana,Maharashtra
Dec-25,472,443203,23,591,Buldhana,Maharashtra
Dec-25,472,443204,5,369,Buldhana,Maharashtra
Dec-25,472,443206,12,370,Buldhana,Maharashtra
Dec-25,472,443301,55,1223,Buldhana,Maharashtra
Dec-25,472,443302,23,471,Buldhana,Maharashtra
Dec-25,472,443303,34,739,Buldhana,Maharashtra
Dec-25,472,443304,23,528,Buldhana,Maharashtra
Dec-25,472,443308,22,373,Buldhana,Maharashtra
Dec-25,472,443401,6,203,Buldhana,Maharashtra
Dec-25,472,443402,37,1035,Buldhana,Maharashtra
Dec-25,472,443403,17,257,Buldhana,Maharashtra
Dec-25,472,443404,49,977,Buldhana,Maharashtra
Dec-25,472,444201,6,109,Buldhana,Maharashtra
Dec-25,472,444202,8,100,Buldhana,Maharashtra
Dec-25,472,444203,12,563,Buldhana,Maharashtra
Dec-25,472,444204,13,392,Buldhana,Maharashtra
Dec-25,472,444301,24,497,Buldhana,Maharashtra
Dec-25,472,444303,91,2559,Buldhana,Maharashtra
Dec-25,472,444304,2,50,Buldhana,Maharashtra
Dec-25,472,444306,9,463,Buldhana,Maharashtra
Dec-25,472,444312,11,190,Buldhana,Maharashtra
Dec-25,473,441205,22,614,Chandrapur,Maharashtra
Dec-25,473,441206,46,1719,Chandrapur,Maharashtra
Dec-25,473,441212,15,196,Chandrapur,Maharashtra
Dec-25,473,441215,25,460,Chandrapur,Maharashtra
Dec-25,473,441221,12,585,Chandrapur,Maharashtra
Dec-25,473,441222,15,241,Chandrapur,Maharashtra
Dec-25,473,441223,4,260,Chandrapur,Maharashtra
Dec-25,473,441224,26,741,Chandrapur,Maharashtra
Dec-25,473,441225,19,680,Chandrapur,Maharashtra
Dec-25,473,441228,6,133,Chandrapur,Maharashtra
Dec-25,473,442401,122,1245,Chandrapur,Maharashtra
Dec-25,473,442402,6,105,Chandrapur,Maharashtra
Dec-25,473,442403,3,78,Chandrapur,Maharashtra
Dec-25,473,442404,12,189,Chandrapur,Maharashtra
Dec-25,473,442406,15,158,Chandrapur,Maharashtra
Dec-25,473,442501,4,37,Chandrapur,Maharashtra
Dec-25,473,442502,2,19,Chandrapur,Maharashtra
Dec-25,473,442503,8,156,Chandrapur,Maharashtra
Dec-25,473,442505,17,149,Chandrapur,Maharashtra
Dec-25,473,442507,3,40,Chandrapur,Maharashtra
Dec-25,473,442701,31,570,Chandrapur,Maharashtra
Dec-25,473,442702,24,668,Chandrapur,Maharashtra
Dec-25,473,442901,0,20,Chandrapur,Maharashtra
Dec-25,473,442902,31,300,Chandrapur,Maharashtra
Dec-25,473,442903,28,993,Chandrapur,Maharashtra
Dec-25,473,442904,5,193,Chandrapur,Maharashtra
Dec-25,473,442905,17,702,Chandrapur,Maharashtra
Dec-25,473,442906,17,476,Chandrapur,Maharashtra
Dec-25,473,442907,53,1488,Chandrapur,Maharashtra
Dec-25,473,442908,38,1329,Chandrapur,Maharashtra
Dec-25,473,442914,4,205,Chandrapur,Maharashtra
Dec-25,473,442916,12,574,Chandrapur,Maharashtra
Dec-25,473,442917,3,184,Chandrapur,Maharashtra
Dec-25,474,424001,237,2063,Dhule,Maharashtra
Dec-25,474,424002,41,547,Dhule,Maharashtra
Dec-25,474,424004,0,46,Dhule,Maharashtra
Dec-25,474,424005,14,201,Dhule,Maharashtra
Dec-25,474,424006,17,167,Dhule,Maharashtra
Dec-25,474,424301,19,198,Dhule,Maharashtra
Dec-25,474,424302,6,165,Dhule,Maharashtra
Dec-25,474,424303,2,73,Dhule,Maharashtra
Dec-25,474,424304,90,751,Dhule,Maharashtra
Dec-25,474,424305,15,304,Dhule,Maharashtra
Dec-25,474,424306,43,1215,Dhule,Maharashtra
Dec-25,474,424307,17,239,Dhule,Maharashtra
Dec-25,474,424308,4,200,Dhule,Maharashtra
Dec-25,474,424309,12,211,Dhule,Maharashtra
Dec-25,474,424310,12,300,Dhule,Maharashtra
Dec-25,474,424311,12,273,Dhule,Maharashtra
Dec-25,474,424318,2,86,Dhule,Maharashtra
Dec-25,474,425403,10,91,Dhule,Maharashtra
Dec-25,474,425404,20,213,Dhule,Maharashtra
Dec-25,474,425405,70,1392,Dhule,Maharashtra
Dec-25,474,425406,41,634,Dhule,Maharashtra
Dec-25,474,425407,11,263,Dhule,Maharashtra
Dec-25,474,425408,77,1110,Dhule,Maharashtra
Dec-25,474,425421,17,305,Dhule,Maharashtra
Dec-25,474,425427,9,258,Dhule,Maharashtra
Dec-25,474,425428,17,311,Dhule,Maharashtra
Dec-25,475,441207,33,775,Gadchiroli,Maharashtra
Dec-25,475,441208,17,244,Gadchiroli,Maharashtra
Dec-25,475,441209,55,1596,Gadchiroli,Maharashtra
Dec-25,475,441217,11,309,Gadchiroli,Maharashtra
Dec-25,475,442504,26,378,Gadchiroli,Maharashtra
Dec-25,475,442603,30,569,Gadchiroli,Maharashtra
Dec-25,475,442604,4,101,Gadchiroli,Maharashtra
Dec-25,475,442605,30,469,Gadchiroli,Maharashtra
Dec-25,475,442606,94,860,Gadchiroli,Maharashtra
Dec-25,475,442703,19,289,Gadchiroli,Maharashtra
Dec-25,475,442704,25,480,Gadchiroli,Maharashtra
Dec-25,475,442705,26,427,Gadchiroli,Maharashtra
Dec-25,475,442707,14,428,Gadchiroli,Maharashtra
Dec-25,475,442709,15,436,Gadchiroli,Maharashtra
Dec-25,475,442710,30,1125,Gadchiroli,Maharashtra
Dec-25,476,441601,114,1387,Gondia,Maharashtra
Dec-25,476,441614,87,1073,Gondia,Maharashtra
Dec-25,476,441701,5,341,Gondia,Maharashtra
Dec-25,476,441702,7,664,Gondia,Maharashtra
Dec-25,476,441801,46,681,Gondia,Maharashtra
Dec-25,476,441806,13,410,Gondia,Maharashtra
Dec-25,476,441807,24,760,Gondia,Maharashtra
Dec-25,476,441901,45,1112,Gondia,Maharashtra
Dec-25,476,441902,38,901,Gondia,Maharashtra
Dec-25,476,441911,37,848,Gondia,Maharashtra
Dec-25,476,441916,30,740,Gondia,Maharashtra
Dec-25,477,431509,152,2799,Hingoli,Maharashtra
Dec-25,477,431512,139,2206,Hingoli,Maharashtra
Dec-25,477,431513,125,2845,Hingoli,Maharashtra
Dec-25,477,431542,30,985,Hingoli,Maharashtra
Dec-25,477,431701,84,1798,Hingoli,Maharashtra
Dec-25,477,431702,72,1394,Hingoli,Maharashtra
Dec-25,477,431703,38,856,Hingoli,Maharashtra
Dec-25,477,431705,60,1622,Hingoli,Maharashtra
Dec-25,477,431712,138,2518,Hingoli,Maharashtra
Dec-25,478,424101,90,2002,Jalgaon,Maharashtra
Dec-25,478,424102,9,196,Jalgaon,Maharashtra
Dec-25,478,424103,9,409,Jalgaon,Maharashtra
Dec-25,478,424104,9,292,Jalgaon,Maharashtra
Dec-25,478,424105,40,842,Jalgaon,Maharashtra
Dec-25,478,424106,21,586,Jalgaon,Maharashtra
Dec-25,478,424107,10,134,Jalgaon,Maharashtra
Dec-25,478,424108,11,356,Jalgaon,Maharashtra
Dec-25,478,424116,17,309,Jalgaon,Maharashtra
Dec-25,478,424201,75,727,Jalgaon,Maharashtra
Dec-25,478,424202,20,232,Jalgaon,Maharashtra
Dec-25,478,424203,25,133,Jalgaon,Maharashtra
Dec-25,478,424204,17,406,Jalgaon,Maharashtra
Dec-25,478,424205,23,475,Jalgaon,Maharashtra
Dec-25,478,424206,26,1077,Jalgaon,Maharashtra
Dec-25,478,424207,9,220,Jalgaon,Maharashtra
Dec-25,478,424209,22,283,Jalgaon,Maharashtra
Dec-25,478,425001,246,1984,Jalgaon,Maharashtra
Dec-25,478,425002,65,576,Jalgaon,Maharashtra
Dec-25,478,425003,21,275,Jalgaon,Maharashtra
Dec-25,478,425101,9,44,Jalgaon,Maharashtra
Dec-25,478,425102,8,45,Jalgaon,Maharashtra
Dec-25,478,425103,36,464,Jalgaon,Maharashtra
Dec-25,478,425104,17,222,Jalgaon,Maharashtra
Dec-25,478,425105,26,558,Jalgaon,Maharashtra
Dec-25,478,425107,71,1737,Jalgaon,Maharashtra
Dec-25,478,425108,8,297,Jalgaon,Maharashtra
Dec-25,478,425109,13,575,Jalgaon,Maharashtra
Dec-25,478,425110,36,411,Jalgaon,Maharashtra
Dec-25,478,425111,60,1167,Jalgaon,Maharashtra
Dec-25,478,425112,3,36,Jalgaon,Maharashtra
Dec-25,478,425113,5,85,Jalgaon,Maharashtra
Dec-25,478,425114,8,160,Jalgaon,Maharashtra
Dec-25,478,425115,32,294,Jalgaon,Maharashtra
Dec-25,478,425116,14,335,Jalgaon,Maharashtra
Dec-25,478,425127,14,360,Jalgaon,Maharashtra
Dec-25,478,425201,60,966,Jalgaon,Maharashtra
Dec-25,478,425203,1,84,Jalgaon,Maharashtra
Dec-25,478,425301,4,182,Jalgaon,Maharashtra
Dec-25,478,425302,15,323,Jalgaon,Maharashtra
Dec-25,478,425303,27,452,Jalgaon,Maharashtra
Dec-25,478,425304,7,135,Jalgaon,Maharashtra
Dec-25,478,425305,60,491,Jalgaon,Maharashtra
Dec-25,478,425306,62,475,Jalgaon,Maharashtra
Dec-25,478,425307,13,192,Jalgaon,Maharashtra
Dec-25,478,425308,5,94,Jalgaon,Maharashtra
Dec-25,478,425309,8,122,Jalgaon,Maharashtra
Dec-25,478,425310,15,714,Jalgaon,Maharashtra
Dec-25,478,425311,8,168,Jalgaon,Maharashtra
Dec-25,478,425327,2,0,Jalgaon,Maharashtra
Dec-25,478,425401,70,882,Jalgaon,Maharashtra
Dec-25,478,425402,3,58,Jalgaon,Maharashtra
Dec-25,478,425420,2,52,Jalgaon,Maharashtra
Dec-25,478,425501,19,88,Jalgaon,Maharashtra
Dec-25,478,425502,44,255,Jalgaon,Maharashtra
Dec-25,478,425503,30,311,Jalgaon,Maharashtra
Dec-25,478,425504,10,190,Jalgaon,Maharashtra
Dec-25,478,425505,3,42,Jalgaon,Maharashtra
Dec-25,478,425506,6,71,Jalgaon,Maharashtra
Dec-25,478,425507,5,127,Jalgaon,Maharashtra
Dec-25,478,425508,21,398,Jalgaon,Maharashtra
Dec-25,478,425524,10,60,Jalgaon,Maharashtra
Dec-25,479,431007,0,44,Jalna,Maharashtra
Dec-25,479,431112,110,1516,Jalna,Maharashtra
Dec-25,479,431113,0,3,Jalna,Maharashtra
Dec-25,479,431114,74,1183,Jalna,Maharashtra
Dec-25,479,431121,31,986,Jalna,Maharashtra
Dec-25,479,431132,25,398,Jalna,Maharashtra
Dec-25,479,431134,26,514,Jalna,Maharashtra
Dec-25,479,431135,19,527,Jalna,Maharashtra
Dec-25,479,431137,35,457,Jalna,Maharashtra
Dec-25,479,431154,0,1,Jalna,Maharashtra
Dec-25,479,431202,53,636,Jalna,Maharashtra
Dec-25,479,431203,153,2206,Jalna,Maharashtra
Dec-25,479,431204,30,1061,Jalna,Maharashtra
Dec-25,479,431205,8,224,Jalna,Maharashtra
Dec-25,479,431206,51,1047,Jalna,Maharashtra
Dec-25,479,431207,21,324,Jalna,Maharashtra
Dec-25,479,431208,25,618,Jalna,Maharashtra
Dec-25,479,431209,28,579,Jalna,Maharashtra
Dec-25,479,431211,18,477,Jalna,Maharashtra
Dec-25,479,431212,22,375,Jalna,Maharashtra
Dec-25,479,431213,99,1215,Jalna,Maharashtra
Dec-25,479,431501,43,915,Jalna,Maharashtra
Dec-25,479,431502,14,165,Jalna,Maharashtra
Dec-25,479,431503,102,2169,Jalna,Maharashtra
Dec-25,479,431504,32,1311,Jalna,Maharashtra
Dec-25,479,431507,13,402,Jalna,Maharashtra
Dec-25,480,415101,27,1066,Kolhapur,Maharashtra
Dec-25,480,416001,36,734,Kolhapur,Maharashtra
Dec-25,480,416002,10,369,Kolhapur,Maharashtra
Dec-25,480,416003,45,489,Kolhapur,Maharashtra
Dec-25,480,416004,19,192,Kolhapur,Maharashtra
Dec-25,480,416005,56,549,Kolhapur,Maharashtra
Dec-25,480,416006,23,255,Kolhapur,Maharashtra
Dec-25,480,416007,24,394,Kolhapur,Maharashtra
Dec-25,480,416008,28,576,Kolhapur,Maharashtra
Dec-25,480,416010,26,532,Kolhapur,Maharashtra
Dec-25,480,416011,6,43,Kolhapur,Maharashtra
Dec-25,480,416012,29,600,Kolhapur,Maharashtra
Dec-25,480,416013,21,261,Kolhapur,Maharashtra
Dec-25,480,416101,43,862,Kolhapur,Maharashtra
Dec-25,480,416102,1,64,Kolhapur,Maharashtra
Dec-25,480,416103,3,300,Kolhapur,Maharashtra
Dec-25,480,416104,12,106,Kolhapur,Maharashtra
Dec-25,480,416105,3,90,Kolhapur,Maharashtra
Dec-25,480,416106,12,337,Kolhapur,Maharashtra
Dec-25,480,416107,3,189,Kolhapur,Maharashtra
Dec-25,480,416108,0,78,Kolhapur,Maharashtra
Dec-25,480,416109,17,605,Kolhapur,Maharashtra
Dec-25,480,416110,2,102,Kolhapur,Maharashtra
Dec-25,480,416111,2,220,Kolhapur,Maharashtra
Dec-25,480,416112,14,564,Kolhapur,Maharashtra
Dec-25,480,416113,6,138,Kolhapur,Maharashtra
Dec-25,480,416114,9,219,Kolhapur,Maharashtra
Dec-25,480,416115,67,1372,Kolhapur,Maharashtra
Dec-25,480,416116,32,477,Kolhapur,Maharashtra
Dec-25,480,416117,0,56,Kolhapur,Maharashtra
Dec-25,480,416118,18,300,Kolhapur,Maharashtra
Dec-25,480,416119,22,531,Kolhapur,Maharashtra
Dec-25,480,416120,4,88,Kolhapur,Maharashtra
Dec-25,480,416121,13,396,Kolhapur,Maharashtra
Dec-25,480,416122,28,393,Kolhapur,Maharashtra
Dec-25,480,416143,1,86,Kolhapur,Maharashtra
Dec-25,480,416146,2,71,Kolhapur,Maharashtra
Dec-25,480,416201,6,73,Kolhapur,Maharashtra
Dec-25,480,416202,27,254,Kolhapur,Maharashtra
Dec-25,480,416203,13,227,Kolhapur,Maharashtra
Dec-25,480,416204,11,129,Kolhapur,Maharashtra
Dec-25,480,416205,25,864,Kolhapur,Maharashtra
Dec-25,480,416206,9,289,Kolhapur,Maharashtra
Dec-25,480,416207,5,353,Kolhapur,Maharashtra
Dec-25,480,416208,6,373,Kolhapur,Maharashtra
Dec-25,480,416209,26,683,Kolhapur,Maharashtra
Dec-25,480,416210,21,500,Kolhapur,Maharashtra
Dec-25,480,416211,20,835,Kolhapur,Maharashtra
Dec-25,480,416212,15,638,Kolhapur,Maharashtra
Dec-25,480,416213,7,372,Kolhapur,Maharashtra
Dec-25,480,416214,14,317,Kolhapur,Maharashtra
Dec-25,480,416215,3,203,Kolhapur,Maharashtra
Dec-25,480,416216,44,592,Kolhapur,Maharashtra
Dec-25,480,416218,12,329,Kolhapur,Maharashtra
Dec-25,480,416219,8,378,Kolhapur,Maharashtra
Dec-25,480,416220,5,280,Kolhapur,Maharashtra
Dec-25,480,416221,14,344,Kolhapur,Maharashtra
